packet_length,timestamp,has_ip,has_tcp,has_udp,has_icmp,has_modbus,ip_version,ip_header_length,ip_tos,ip_total_length,ip_identification,ip_flags,ip_fragment_offset,ip_ttl,ip_protocol,ip_checksum,src_ip_int,dst_ip_int,src_ip_private,dst_ip_private,src_ip_multicast,dst_ip_multicast,tcp_src_port,tcp_dst_port,tcp_sequence,tcp_acknowledgment,tcp_header_length,tcp_flags,tcp_window_size,tcp_checksum,tcp_urgent_pointer,tcp_flag_fin,tcp_flag_syn,tcp_flag_rst,tcp_flag_psh,tcp_flag_ack,tcp_flag_urg,tcp_flag_ece,tcp_flag_cwr,tcp_payload_size,udp_src_port,udp_dst_port,udp_length,udp_checksum,udp_payload_size,icmp_type,icmp_code,icmp_checksum,icmp_id,icmp_sequence,modbus_transaction_id,modbus_protocol_id,modbus_length,modbus_unit_id,modbus_function_code,modbus_is_request,modbus_is_response,payload_length,payload_entropy,payload_mean,payload_std,payload_min,payload_max,payload_printable_ratio,payload_null_ratio,packet_size_log,packet_size_sqrt,timestamp_hour,timestamp_minute,timestamp_second,timestamp_microsecond,label,category,file_name
60,1535046146.005379,1,1,0,0,0,4,20,0,41,57743,0,0,128,6,65297,2887508219,2887508218,1,1,0,0,52549,502,2998606702,1944420985,20,0,2048,62425,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
66,1529542322.776748,1,1,0,0,1,4,20,0,52,29564,0,0,128,6,28111,2887508038,2887508218,1,1,0,0,49179,502,1640800734,2440823573,20,0,65268,15345,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS-5m-12h_1.pcap
60,1526924281.23213,1,1,0,0,0,4,20,0,41,18833,0,0,128,6,38672,2887508219,2887508218,1,1,0,0,50261,502,2156009132,4257025246,20,0,2048,8072,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS1m-1h_1.pcap
60,1526896677.103563,1,1,0,0,0,4,20,0,41,22848,0,0,128,6,34657,2887508219,2887508218,1,1,0,0,50495,502,784298962,320579661,20,0,2048,26734,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS5m-0,5h_1.pcap"
60,1527651516.3296,1,1,0,0,0,4,20,0,40,17921,0,0,128,6,39766,2887508038,2887508218,1,1,0,0,51484,502,2032234074,2432269319,20,0,65144,55379,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding30m-1h_1.pcap
85,1535134977.461951,1,1,0,0,1,4,20,0,71,65210,0,0,64,6,8830,2887508218,2887508038,1,1,0,0,502,49499,2993622324,4035830331,20,0,8712,59473,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-6h_1.pcap
60,1536440102.811594,1,1,0,0,0,4,20,0,41,26636,0,0,128,6,30869,2887508219,2887508218,1,1,0,0,62277,502,3416214825,4105865734,20,0,2048,58071,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
60,1535069893.221669,1,1,0,0,0,4,20,0,40,31211,0,0,128,6,26476,2887508038,2887508218,1,1,0,0,49499,502,4033396095,2987333912,20,0,65175,23394,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-15m-1h_1.pcap
60,1527295288.65214,1,1,0,0,0,4,20,0,41,32385,0,0,128,6,25120,2887508219,2887508218,1,1,0,0,58765,502,2435595641,3815917631,20,0,2048,43970,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding5m-6h_1.pcap
60,1526911496.501102,1,1,0,0,0,4,20,0,40,44242,0,0,128,6,13264,2887508219,2887508218,1,1,0,0,55608,502,1919051617,64386882,20,0,2036,23976,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS1m-1h_1.pcap
60,1526898873.784284,1,1,0,0,0,4,20,0,41,35741,0,0,128,6,21764,2887508219,2887508218,1,1,0,0,51253,502,4165026198,3635090333,20,0,2048,40273,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS1m-0,5h_1.pcap"
60,1536430582.405527,1,1,0,0,0,4,20,0,40,43497,0,0,64,6,30393,2887508218,2887508219,1,1,0,0,502,58991,605267314,1578879635,20,0,8712,39168,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1526993593.629554,1,1,0,0,0,4,20,0,40,2487,0,0,128,6,55200,2887508038,2887508218,1,1,0,0,49972,502,2766534975,1474601512,20,0,64865,15261,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,"eth2dump-modbusQuery2Flooding5m-0,5h_1.pcap"
60,1526930855.385178,1,1,0,0,0,4,20,0,41,10241,0,0,128,6,47264,2887508219,2887508218,1,1,0,0,49756,502,1205177642,288934300,20,0,2048,6519,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS5m-0,5h_1.pcap"
66,1527001046.437244,1,1,0,0,1,4,20,0,52,58383,0,0,64,6,15495,2887508218,2887508219,1,1,0,0,502,56387,4203435512,4111971587,20,0,8712,39296,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,6,1,6,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding5m-1h_1.pcap
60,1536430491.122718,1,1,0,0,0,4,20,0,44,35706,0,0,128,6,21796,2887508219,2887508218,1,1,0,0,58960,502,3628182792,0,24,0,2048,2152,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1526901160.262515,1,1,0,0,0,4,20,0,41,49146,0,0,128,6,8359,2887508219,2887508218,1,1,0,0,52042,502,1200981779,4179973878,20,0,2048,41368,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS15m-0,5h_1.pcap"
60,1529538622.828808,1,1,0,0,0,4,20,0,40,5971,0,0,64,6,2384,2887508218,2887508219,1,1,0,0,502,56462,124848457,3111326549,20,0,8712,46995,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-15m-12h_1.pcap
60,1526983445.43384,1,1,0,0,0,4,20,0,41,20095,0,0,128,6,37410,2887508219,2887508218,1,1,0,0,50337,502,2147453210,2089768319,20,0,2048,60381,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,"eth2dump-modbusQueryFlooding15m-0,5h_1.pcap"
60,1529542016.434235,1,1,0,0,0,4,20,0,40,44499,0,0,64,6,29391,2887508218,2887508219,1,1,0,0,502,49724,2670271919,235996058,20,0,8712,57576,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS-1m-12h_1.pcap
60,1536430520.125967,1,1,0,0,0,4,20,0,41,35886,0,0,128,6,21619,2887508219,2887508218,1,1,0,0,58970,502,58023881,3783176968,20,0,2048,44423,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1526985361.617659,1,1,0,0,0,4,20,0,44,31276,0,0,128,6,26226,2887508219,2887508218,1,1,0,0,50996,502,2810619996,0,24,0,2048,23787,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,"eth2dump-modbusQueryFlooding5m-0,5h_1.pcap"
66,1527618604.505963,1,1,0,0,1,4,20,0,52,8051,0,0,128,6,49624,2887508038,2887508218,1,1,0,0,51033,502,1254999720,1058902042,20,0,64989,60760,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS30m-1h_1.pcap
60,1526920655.03381,1,1,0,0,0,4,20,0,44,15694,0,0,128,6,41808,2887508219,2887508218,1,1,0,0,50076,502,1132643500,0,24,0,2048,43063,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS5m-1h_1.pcap
60,1535046099.616222,1,1,0,0,0,4,20,0,41,57474,0,0,128,6,31,2887508219,2887508218,1,1,0,0,52533,502,1838772900,1172209113,20,0,2048,6781,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1527273557.677383,1,1,0,0,0,4,20,0,40,25909,0,0,64,6,47981,2887508218,2887508219,1,1,0,0,502,51266,4221410428,257849396,20,0,8712,35256,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-6h_1.pcap
60,1527004557.67239,1,1,0,0,0,4,20,0,41,12404,0,0,128,6,45101,2887508219,2887508218,1,1,0,0,57597,502,1704312805,1348751930,20,0,2048,57744,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding1m-1h_1.pcap
66,1535046136.266055,1,1,0,0,1,4,20,0,52,10685,0,0,128,6,46990,2887508038,2887508218,1,1,0,0,49499,502,4032496383,2985009656,20,0,65268,35758,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
64,1526920466.566653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS5m-1h_1.pcap
60,1535156529.968851,1,1,0,0,0,4,20,0,41,33495,0,0,128,6,24010,2887508219,2887508218,1,1,0,0,51123,502,2765972416,985402600,20,0,2048,29618,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-30m-6h_1.pcap
60,1535073497.984467,1,1,0,0,0,4,20,0,40,31344,0,0,64,6,42546,2887508218,2887508219,1,1,0,0,502,53369,1095210283,2212684888,20,0,8712,25216,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-30m-1h_1.pcap
64,1535156557.428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-30m-6h_1.pcap
60,1526930609.072963,1,1,0,0,0,4,20,0,41,8798,0,0,128,6,48707,2887508219,2887508218,1,1,0,0,49671,502,3636908779,485225623,20,0,2048,1643,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,"eth2dump-tcpSYNFloodDDoS5m-0,5h_1.pcap"
85,1527004547.390793,1,1,0,0,1,4,20,0,71,42341,0,0,64,6,31699,2887508218,2887508038,1,1,0,0,502,50332,2415850527,2893235359,20,0,8712,589,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding1m-1h_1.pcap
64,1526916779.914518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS15m-1h_1.pcap
60,1527295219.394498,1,1,0,0,0,4,20,0,40,25188,0,0,128,6,32499,2887508038,2887508218,1,1,0,0,50914,502,185546593,2131241476,20,0,65175,58222,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding5m-6h_1.pcap
62,1527629699.607006,1,1,0,0,0,4,20,0,48,0,0,0,64,6,8543,2887508023,2887508218,1,1,0,0,26519,6073,2389575111,0,28,0,4096,17968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS30m-6h_1.pcap
66,1527618661.455712,1,1,0,0,1,4,20,0,52,8379,0,0,128,6,49296,2887508038,2887508218,1,1,0,0,51033,502,1255001664,1058907064,20,0,64989,53794,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS30m-1h_1.pcap
66,1527004674.162336,1,1,0,0,1,4,20,0,52,30472,0,0,128,6,27203,2887508038,2887508218,1,1,0,0,50332,502,2893239823,2415862090,20,0,65175,7229,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding1m-1h_1.pcap
66,1527565279.180221,1,1,0,0,1,4,20,0,52,32512,0,0,128,6,25163,2887508038,2887508218,1,1,0,0,51033,502,1253200920,1054255142,20,0,65175,18309,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS15m-6h_1.pcap
60,1527074903.319128,1,1,0,0,0,4,20,0,41,39123,0,0,128,6,18382,2887508219,2887508218,1,1,0,0,51453,502,929446835,358662868,20,0,2048,30300,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding15m-1h_1.pcap
60,1529537975.011626,1,1,0,0,0,4,20,0,41,55130,0,0,128,6,2375,2887508219,2887508218,1,1,0,0,56239,502,4131018373,885792462,20,0,2048,3998,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-5m-12h_1.pcap
60,1527651564.826186,1,1,0,0,0,4,20,0,41,17466,0,0,128,6,40039,2887508219,2887508218,1,1,0,0,50318,502,294553717,2089474767,20,0,2048,54459,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding30m-1h_1.pcap
60,1529550751.377754,1,1,0,0,0,4,20,0,41,29823,0,0,128,6,27682,2887508219,2887508218,1,1,0,0,50905,502,4102437595,2946046822,20,0,2048,51820,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-5m-12h_1.pcap
60,1535046059.045014,1,1,0,0,0,4,20,0,41,57235,0,0,128,6,270,2887508219,2887508218,1,1,0,0,52519,502,824450499,1444995724,20,0,2048,14060,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
85,1529550819.477484,1,1,0,0,1,4,20,0,71,29898,0,0,64,6,44142,2887508218,2887508038,1,1,0,0,502,49179,2441615995,1641107490,20,0,8712,7688,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding-5m-12h_1.pcap
60,1526916850.948015,1,1,0,0,0,4,20,0,40,26455,0,0,64,6,47435,2887508218,2887508219,1,1,0,0,502,57449,1409480614,2613642285,20,0,8712,42395,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS15m-1h_1.pcap
60,1526911305.025848,1,1,0,0,0,4,20,0,41,43108,0,0,128,6,14397,2887508219,2887508218,1,1,0,0,55542,502,1432417131,2716479889,20,0,2048,38505,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS1m-1h_1.pcap
60,1527000924.68254,1,1,0,0,0,4,20,0,40,57681,0,0,64,6,16209,2887508218,2887508219,1,1,0,0,502,56345,3006428717,1068498277,20,0,8192,12576,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding5m-1h_1.pcap
60,1529538085.143171,1,1,0,0,0,4,20,0,41,55776,0,0,128,6,1729,2887508219,2887508218,1,1,0,0,56277,502,2589501139,31410106,20,0,2048,9229,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,eth2dump-pingFloodDDoS-5m-12h_1.pcap
60,1527082036.279379,1,1,0,0,0,4,20,0,41,15285,0,0,128,6,42220,2887508219,2887508218,1,1,0,0,53907,502,3170551364,233996379,20,0,2048,42887,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-1h_1.pcap
66,1535062563.168287,1,1,0,0,1,4,20,0,52,32104,0,0,64,6,41774,2887508218,2887508219,1,1,0,0,502,49595,3568479788,3739474452,20,0,8712,29392,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,6,1,6,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mitm,eth2dump-mitm-change-1m-1h_1.pcap
60,1526901180.552498,1,1,0,0,0,4,20,0,41,49264,0,0,128,6,8241,2887508219,2887508218,1,1,0,0,52049,502,1708269939,757763487,20,0,2048,32071,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS15m-0,5h_1.pcap"
60,1526991760.613812,1,1,0,0,0,4,20,0,41,3110,0,0,128,6,54395,2887508219,2887508218,1,1,0,0,53195,502,3881160085,3392385754,20,0,2048,35298,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,"eth2dump-modbusQuery2Flooding15m-0,5h_1.pcap"
60,1527622208.516882,1,1,0,0,0,4,20,0,41,15818,0,0,128,6,41687,2887508219,2887508218,1,1,0,0,50083,502,446891724,498793356,20,0,2048,36174,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS30m-1h_1.pcap
60,1527425225.15228,1,1,0,0,0,4,20,0,40,61987,0,0,128,6,61054,2887508219,2887508218,1,1,0,0,60497,502,3712076058,314044730,20,0,2036,62748,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,modbusQuery2Flooding,eth2dump-modbusQuery2Flooding30m-6h_1.pcap
60,1526898775.282357,1,1,0,0,0,4,20,0,41,35163,0,0,128,6,22342,2887508219,2887508218,1,1,0,0,51219,502,1702342822,306691293,20,0,2048,56913,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,pingFloodDDoS,"eth2dump-pingFloodDDoS1m-0,5h_1.pcap"
60,1527629699.145193,1,1,0,0,0,4,20,0,40,44684,0,0,64,6,45786,2887508218,2887508023,1,1,0,0,3022,18592,0,473534481,20,0,0,38318,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,tcpSYNFloodDDoS,eth2dump-tcpSYNFloodDDoS30m-6h_1.pcap
60,1535046108.31322,1,1,0,0,0,4,20,0,40,57516,0,0,128,6,65525,2887508219,2887508218,1,1,0,0,52536,502,2056288658,747527369,20,0,2048,16638,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
66,1536430456.522285,1,1,0,0,1,4,20,0,52,14385,0,0,128,6,43290,2887508038,2887508218,1,1,0,0,49205,502,1776863722,4025697559,20,0,65206,27507,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-6h_1.pcap
60,1527273576.516631,1,1,0,0,0,4,20,0,44,36047,0,0,128,6,21455,2887508219,2887508218,1,1,0,0,51273,502,765386570,0,24,0,2048,40656,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding1m-6h_1.pcap
60,1527338567.627671,1,1,0,0,0,4,20,0,41,15060,0,0,128,6,42445,2887508219,2887508218,1,1,0,0,61594,502,1231219822,1955252722,20,0,2048,9919,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,modbusQueryFlooding,eth2dump-modbusQueryFlooding30m-6h_1.pcap
60,1535046114.115811,1,1,0,0,0,4,20,0,41,57559,0,0,128,6,65481,2887508219,2887508218,1,1,0,0,52538,502,2201299393,3200764076,20,0,2048,35330,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
60,1536440074.791195,1,1,0,0,0,4,20,0,40,9080,0,0,128,6,48607,2887508038,2887508218,1,1,0,0,49205,502,1777221238,4026621142,20,0,65144,57466,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,eth2dump-clean-1h_1.pcap
60,1535046142.099371,1,1,0,0,0,4,20,0,40,10722,0,0,128,6,46965,2887508038,2887508218,1,1,0,0,49499,502,4032496611,2985010245,20,0,65237,35268,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,"eth2dump-clean-0,5h_1.pcap"
